PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,1601,1401,1001,901
6.061655,5.78663,4.41012,5.191977333,3.456129667,3.971502,4.512653333,4.708144,3.100340333,4.026674,4.24770664,5.040870667,4.415643667,4.768169333,4.502669,3.801345667
11.80098967,5.847687667,7.274258667,9.036935,10.13392433,7.122812333,8.34492,7.338336,7.820737333,12.28667667,8.5693886,2.520257667,5.369482667,6.950998667,6.792452,6.222895333
29.84749933,30.654526,25.52158833,28.584855,34.27836467,30.339319,33.36448367,29.67516033,30.82383567,35.97797033,30.79219968,34.43274867,38.272727,35.57982033,27.082979,29.46779467
1280.735031,918.141926,1200.826499,1248.122022,1141.197477,1094.009988,1264.287337,1143.457595,1007.413468,954.5982187,1140.396212,1354.958565,1051.743534,1315.859442,1534.668954,1309.43084
2.190355333,7.007712,13.24031733,4.428825,8.580761667,6.099148,6.050760333,6.114268333,2.543415333,4.326502667,6.19080352,9.549517333,3.754502,11.10691467,13.05351867,15.09138
6.120222333,4.882779333,7.139616667,4.686995667,5.165061,5.396001333,7.123735,7.555920333,4.669209333,3.927812,5.71014392,5.076342667,3.677396,7.688854,8.436753333,6.952202667
5.974941667,5.528101667,3.619133667,3.656048333,2.087647333,2.769373333,4.570356667,3.535965,2.697136,3.787465333,3.57853408,4.392021667,2.962262333,2.098929333,2.83925,2.229988667
7.332667333,6.550128333,8.329853,6.567778,4.683280333,4.621775,6.188646333,7.242280333,5.589868667,4.713079333,5.93938488,6.608258333,4.267294,5.596518667,6.159355333,4.153762333
0,0,0,0,0,0,0,0,1450.193213,0,174.0231856,0,0,0,0,0
6.935864333,6.682724667,5.962224333,5.611510333,4.428802667,4.044815,5.768194667,6.367576,4.688459667,4.587821,5.35099308,5.383508667,4.654736667,6.114610333,5.727209667,5.109685
8.469878,9.345793333,6.805604,6.805644,5.455492333,7.554917,6.648541667,8.010579,9.331261333,7.629956667,7.31755052,9.878372333,7.160091667,7.810571333,7.381465333,5.256344333
5.179848333,3.603128,7.068518333,4.691102,5.46628,4.111471333,4.449175667,4.178291333,5.132277,4.75279,5.01382412,4.359659333,3.532561333,4.893474,5.499151,5.781650667
0,0,304.8803163,0,411.3384347,471.1081927,0,0,196.4944377,517.1305337,228.1142298,0,0,281.3394723,0,0
1.143872333,2.578886667,4.803090667,2.338137667,4.044666,3.408708,3.620310333,3.701165,2.669055333,1.904988,3.2152936,1.995067,1.602522667,3.121479667,5.206605333,5.367171667
28.23191933,27.002708,22.71212933,23.07608533,21.45461533,24.67172867,26.444275,23.67413967,21.800777,21.72668867,23.26952592,33.25665667,26.58623067,27.19938,24.25581867,24.26073867
16.255014,14.31162533,26.456898,19.80426,34.64044933,22.12772833,32.48272,22.47078767,8.872661,9.626004333,21.5102482,22.72403167,9.769456667,38.07724233,61.81565267,74.828458
11.50068433,20.539967,5.479293333,10.35784,9.157004333,8.637949333,6.051147333,8.245105667,10.21492,12.566333,8.80470024,10.208283,10.73424733,8.120814667,3.625275,5.034439
11.03595833,10.90636933,11.996594,11.45252033,15.527673,12.94341167,12.855725,13.40517733,12.79550367,15.92373833,13.41954056,9.465951,11.360062,12.61474367,14.404707,14.13647
6.273040667,5.038183333,4.759204,5.788993333,4.904041,5.248809,5.933037667,4.372758667,5.003109667,5.393746333,5.20958604,4.979208667,4.167327333,5.636982333,5.996424,4.229408333
3.912971667,4.899622667,4.999643667,3.942464667,5.505325,5.395784,5.287792667,4.187399,4.729114,5.687875,4.89247608,5.409069667,4.745404,5.631069,4.608545,4.972605
9.502487667,10.41637367,6.508975333,8.536675333,6.523682667,6.103185333,6.711881667,6.237912,7.007528,6.8805,6.90635276,12.854952,9.448151,8.012487,6.514973667,5.832441667
17.515242,20.58394433,14.17163933,13.50992467,10.61034833,9.976722333,12.34845633,12.61680433,9.897377,12.52185467,12.33186148,15.18718367,14.432802,12.68290233,10.06811733,9.355048
8.563550333,8.219840333,7.062252,7.739191,10.48956433,8.517218,8.862723,7.012323,8.641277667,11.029497,8.6946338,7.978631667,10.474038,9.117618667,8.093986333,8.632681667
5.293705,8.767173667,5.047764333,4.668089333,3.901101667,3.899400667,4.384424333,3.910017667,4.107476333,4.400668667,4.26432768,6.069922333,5.020304,4.854578,2.958399333,3.752679667
16.76591167,17.48575967,17.77270033,16.778712,8.903921333,11.473412,11.20847867,16.15485467,8.439256,13.85403733,13.47228788,10.34961933,13.02533733,13.48795233,5.988832333,4.514665333
8.537371,7.117357,8.721446667,7.108097667,7.323353333,6.592728667,7.924557333,6.885473,6.595460667,6.817985333,7.31062604,10.301288,7.219361667,7.981112333,10.54099767,8.920763
6.767768667,3.428545667,4.709287667,5.818251,13.64939567,11.93278733,12.829816,11.61457567,17.134293,10.11108867,10.76251876,3.766651333,5.222583,8.703274333,15.03829833,9.391231667
49.30326433,43.705438,35.51983433,30.21736033,35.06854233,22.02121333,38.62424533,38.62934533,31.62365067,28.64497633,33.99511316,36.48142767,33.913277,37.70873933,41.69244567,35.588849
19.32740767,14.649763,16.21289533,20.452834,29.65371967,25.04880967,27.08526633,23.40779133,25.51941967,26.824347,24.00983256,15.17353767,20.54095067,22.27945467,24.98694367,25.33877633
16.94532667,18.22878,16.69956733,12.005942,15.174894,15.67773733,17.058861,20.61344833,19.56716967,10.050769,15.57588428,10.38373133,9.795331667,13.09947333,18.30200867,15.04392667
2.455538667,2.644930667,2.18341,2.727985333,2.150350667,2.217652667,2.229413667,3.021339667,2.035043667,1.952382333,2.32232164,2.675418667,2.601464,2.184920333,1.914558,1.871894333
65.85793967,65.09731867,73.635565,56.69189267,67.61099667,53.473398,63.48875667,55.303384,52.14364667,60.473918,59.95952224,57.56911167,67.120651,71.82243133,73.88523833,66.15333067
3.808256,6.274953333,3.140783333,4.146957333,4.111484,3.337068,3.088494667,3.602898,3.186114,3.545335333,3.54434864,2.424571333,2.570424,3.128241667,2.456122333,1.993619333
5.141341333,4.872893667,5.233503667,4.255100667,3.678033333,3.583448667,4.904664,4.628278667,3.492121667,3.565255333,4.20326624,3.623265,3.723497333,4.844048,5.500828667,5.083455
15.63187133,14.77116667,13.281732,14.332413,10.69199,10.973944,13.12851133,11.02549533,9.119058667,12.29828033,12.03671392,11.80247333,11.27953533,12.228841,11.41905133,10.99365867
5.284026667,5.252532667,6.700188667,6.578009667,10.09110733,10.96360367,8.928921333,8.594625333,10.31374867,7.628646667,8.55887924,6.601326667,5.929233667,9.208226667,10.513308,9.016160667
8.330570667,8.081736,9.451902667,8.089481667,5.773735,5.127481333,7.990176667,7.663494,5.267195,5.848581,7.0647996,7.710961333,7.092889667,6.255018333,7.317485667,7.850459667
2.218895667,1.812494,2.271150667,2.879276667,3.914559,3.010191667,3.594705333,2.003685,2.108178,2.388116333,2.71365188,2.156389,1.919694333,1.684592667,2.244038667,1.750575
3.795471,4.184089667,3.273292667,3.085884,2.645614333,2.952833,3.064839,2.714574,2.588180667,3.008483,2.93940436,3.022156,2.277367,2.807654667,2.939301,2.886989333
4.232373333,1.786629667,2.306195333,1.958081,1.779943333,1.336745,2.687074,2.233672667,1.077362667,2.247083667,2.06878292,2.253587667,2.183597667,2.144508667,2.687331667,2.620479667
2.266143667,2.406147,3.925322,3.016721,5.827081333,5.709046667,4.418342,3.478250667,3.572051,3.319243,4.05587204,1.572085,2.514594667,3.84993,3.867759,4.993849333
26.62116133,28.257848,25.50213767,22.42248867,26.581334,26.829105,23.18625433,20.845255,22.97275167,20.943761,23.46878148,33.429962,18.422705,29.17295367,32.64182167,29.29954433
2.374228,3.503779667,3.117138667,2.59627,1.736868,2.285311667,2.788765333,2.735659667,1.834708,1.505666333,2.3805044,3.011542333,3.579735,2.074598667,2.230302,2.005656667
11.38385133,15.78684233,5.744427,9.068831667,11.072606,7.737869,8.276253667,8.188035,8.816880333,14.051081,9.3564056,12.51963667,13.38273167,10.304357,5.252854,7.671849667
6.900909333,7.360816333,6.918239333,5.892929,8.651023,7.516496333,7.871837333,6.054365,6.080290333,7.010551667,6.9513576,8.644687667,6.562088667,9.120194667,8.892521333,8.386058667
5.288948333,3.223723667,4.319189667,4.066398333,3.427956333,3.173051,4.475108667,4.970685333,2.884038333,3.379316,3.88942732,5.508741333,4.159112,5.843761,5.233300333,4.775058333
9.643214667,9.554796667,7.810869667,7.641503333,6.138633333,6.406872,6.945863,6.894834667,7.326327333,8.156721333,7.2345138,8.171013333,7.225887333,7.050445667,4.644312333,4.00163
5.023139667,3.404113333,6.918819,5.633457667,10.630149,8.684203667,8.926837333,7.288964333,5.511527333,6.605723667,7.3835204,4.394321,3.443680333,6.541855333,7.476839667,10.98146967
2.516682333,1.858619,2.546204,2.053813,4.807067667,4.025045333,2.322376333,2.140225667,2.421656333,1.697871667,2.7747634,3.200022667,2.61534,3.438448,2.737987,3.450489667
2.715125667,4.039107667,7.381347,3.885745,6.774640667,5.510205667,6.506294667,4.023802667,3.862512,3.235733,5.0267092,4.955687,3.545755,4.172122,7.566220333,10.855683
4.183549,2.009325333,3.663825,2.118497,2.406756667,1.819623333,2.313285333,2.166161333,1.705965,2.078183,2.37373108,2.766409,2.070121667,2.806909667,2.445390333,3.690098
11.18484,9.641249667,7.236911,8.63041,6.199408667,7.166287333,8.313922333,9.856228667,7.861524,6.884347,7.88112216,9.661101667,7.831785667,9.587838667,8.727693667,7.926492333
3.442858,3.838559667,3.892914,3.300523,2.850734333,2.345554667,3.387577667,3.667839667,2.537279,2.653226667,3.13638728,3.028277,2.959273333,2.862076333,3.037792667,3.379671
3.549683667,2.918059667,2.236474333,2.616850333,1.901837333,1.298138333,2.561375333,2.956975333,1.787429,1.816078667,2.18916696,2.841251667,2.582693667,2.248239667,2.204206333,1.697902333
8.590324333,11.086375,4.773337,7.113122667,3.331056667,2.597910333,3.247662333,4.428367667,3.570703667,4.346145333,4.33338484,9.065876,9.243272,3.761939667,1.351381,1.122008
4.61971,3.996188,3.414274,3.082953667,2.942300667,2.536340667,3.631515667,3.533039333,2.538539333,2.686366,3.11028696,4.002756,2.832850333,4.406534,3.717638,3.618328
2.406212333,4.500224333,10.92468033,5.205295333,5.029042333,4.900441,6.114927,3.575117333,0.679649667,1.15041,4.5731878,5.758655667,1.285158667,6.353526667,16.78206433,23.45479233
3.512476,4.081849,2.617515667,1.916941333,2.178535333,2.429451667,3.540324667,5.229328,5.550112667,4.104601667,3.58103784,3.906406,3.328981333,5.627991667,5.410667667,3.067162333
3.536461667,3.851532,4.552555,3.358109667,5.092061667,4.279695667,4.562389667,3.723859333,3.534030667,3.405247333,4.02035604,2.922704,3.189462333,3.537322667,4.093681,4.030644
3.918500333,4.898653333,1.885541333,3.158539,1.597766667,1.480562333,2.352011667,2.351614333,1.736038333,2.204847,2.15836988,3.942826667,3.054842,2.508751,0.990841667,0.855998667
4.427873,3.619488,4.993895333,3.503767333,5.306009,5.062166667,3.575241333,4.469655667,4.689094,4.447181,4.41243532,4.459591667,4.103112333,4.679166,5.274872,4.168033
3.994138667,5.112299,6.416009667,5.689918333,6.276166,5.572152667,6.743608333,4.992852,3.817054333,4.065855,5.31780668,6.156089667,5.076571667,7.474033667,6.632986,7.399593333
4.889478,6.914328333,2.883643,4.485573333,3.336752333,2.392137333,3.088599333,3.832319667,3.402989667,3.98861,3.48699772,4.100093333,4.465755667,4.216997,1.630411667,1.316559667
11.06111833,9.619432667,7.435305667,9.320805,7.978844333,7.108739667,10.19270567,6.830620667,5.646774,10.051848,8.22052452,13.23191367,11.52481833,10.00356833,4.663466333,6.928499
7.206032667,11.29064967,7.146776667,6.756617667,6.929007667,6.027273,6.411738333,5.458611,5.495479,8.470295,6.60882228,6.636919,6.917141,5.675556667,3.354579333,4.708516667
2712.827054,3506.595405,2815.030018,2201.335421,2384.040703,1485.092358,2378.501654,2488.118867,2334.012672,1270.11564,2177.583577,1993.749851,3325.960053,1349.781776,1700.019249,2304.623289
5.217032667,5.111754333,4.451619667,5.834555667,9.683624333,8.796708333,6.524200667,6.828689667,6.782028,6.554475667,6.84024364,6.01467,5.342308333,7.377992667,8.027120333,8.410979
7.745956667,4.747258667,6.618777333,8.029767667,12.71006633,9.655706,10.36865933,8.169868667,6.859866667,7.567762333,8.6230762,5.635561,5.461048,9.371597667,16.60699833,15.2854
5.085765667,4.551369,6.895944,4.663338667,5.241246333,5.653237333,6.844850333,7.153229,4.996310333,3.407353667,5.60414724,4.627328,3.603865667,5.958267,8.479157,9.242752
6.061050333,1.107065667,1.587258,1.439897667,1.517405667,1.972957,2.284602,1.796344333,2.224299667,3.455392333,2.07310448,1.423669,1.314439667,2.043502333,2.283502667,1.995247
4.391851333,3.966373,3.898856667,2.969278667,2.215064333,2.459173333,4.05306,5.757737667,6.252664667,5.612253667,4.35856504,3.275149333,3.484526,6.824494,5.805256,3.077158333
4.375623,6.051731,4.072348667,3.610420333,2.548236667,2.992722,3.199676333,3.086097333,3.644565667,3.416338667,3.34118128,4.616557667,4.545566667,3.41919,2.810011333,2.394581333
3.941678667,3.02527,4.467620333,3.162727,3.270021333,3.146417333,3.133236333,3.148285,2.640472667,3.016672333,3.18422068,2.760013333,2.954227333,3.562518,4.135972333,3.325454667
51.06387167,61.25565633,34.80967267,38.63282767,32.93190467,20.18279533,36.92689767,43.18026067,36.61718867,40.83862267,37.3523044,49.297292,48.908596,40.909758,27.87650467,25.99219233
5.204512333,4.116396667,3.492726667,2.856016,2.971332,1.861089667,3.481091333,3.448593,2.874286667,3.134649333,3.16082504,4.667004667,2.962693667,4.147929667,5.167406667,3.887751667
5.384437333,6.388641333,8.933292,5.711205667,8.991857667,9.515329,8.440168333,6.515082,7.358301,6.337373,7.62019072,4.605008,4.440921333,5.93051,9.018775,9.212237
6.012197667,4.273872,5.660811,6.172542667,11.19857767,9.850184,8.978262667,9.756012333,11.61646867,6.540338,8.5567838,3.546603333,3.644239333,5.273755,9.278566667,8.975585333
4.727481667,3.984676,4.375205,3.844899,2.700071333,2.281484667,3.417897,3.638474667,3.80456,4.335777333,3.72674208,3.913842,5.509062333,3.720388,2.475984333,2.021592333
7.529392,7.487849667,9.665970667,5.284397667,4.470268,5.616699,5.677830333,5.737463333,4.495494667,3.903018,5.64218244,6.544424333,3.843243,5.979613667,6.936261667,7.330665
3.272593333,3.043525667,2.613954667,2.581922667,2.192373333,1.646888667,2.458142,2.899152333,2.180168333,2.195722667,2.37580296,2.962475333,2.312449,2.781662,2.915549333,2.731084667
14.29501533,12.723032,12.804314,12.33603467,15.40358167,13.92247933,15.87765133,13.72739933,12.338484,13.707749,13.7184044,21.18458467,18.365087,15.17877333,13.64325833,15.04499067
2.030249,0.815148,1.238508,3.962022333,4.854665,4.178016,2.635191333,2.598756,1.677843667,5.302525,3.32114516,0.740718667,1.181209667,1.123424333,0.600556,4.67E-06
18.36930933,19.01286967,20.452632,15.481583,16.769388,12.50656933,19.525834,20.01561533,12.26290467,12.86680633,16.42291676,27.891807,16.95972467,25.260938,18.63861633,17.553801
2.451656667,0.458018,1.652382667,3.912234333,9.672947333,7.503845,6.823205667,10.273099,15.88591667,7.922197333,7.67981668,1.062325667,2.111206333,4.475505667,7.290144333,8.398384
4.963612,5.395902,7.333658,3.541983667,7.083403,5.198881667,7.733527333,5.221215333,4.890483333,7.10782,6.11752352,5.897809333,4.779352667,4.951401,6.04034,7.368016667
11.209712,9.272235667,14.767821,13.47101733,23.60362933,24.97963767,19.18084567,17.64977033,24.50801433,20.69936733,19.38374664,15.28560533,12.22461767,18.57497567,24.056642,27.308633
18.39402133,24.28806667,11.23947467,12.09580833,8.422329,7.625853667,11.27522467,12.770487,11.227264,10.53138833,10.87123792,13.98148733,13.63439233,12.95258567,7.257225,6.138785667
2.244032,1.377339667,2.015875,1.914098667,5.746737667,4.915809,4.76496,3.846019333,2.956929,3.759107,3.64926784,1.379103667,0.766802667,3.150615667,3.271523333,4.307066667
5.010751333,4.389506,3.845746333,3.480882,3.320391,2.702448667,4.087834,4.420415,3.166977,2.759633667,3.54190788,3.213825,3.421781333,4.217881333,4.320676667,4.508669
3.638695,2.723439,3.480181,2.621115,3.053259667,2.21434,2.745842667,2.253422667,2.198061333,2.353397,2.68945212,2.641299,3.392583333,2.410604333,2.621789,1.223132
9.011125667,6.968084667,6.920079333,4.763715,4.547674333,2.992149,6.958279667,6.965674667,4.650277667,5.242927333,5.70600692,7.371416333,6.086777333,7.008315,6.429897333,5.128138
25.854031,24.48221033,18.42908333,23.84236633,18.23865467,18.39175233,21.596581,23.29125467,19.17228633,16.55999833,19.99637252,25.46402333,17.710186,25.56092033,27.177174,24.214319
14.95896467,10.38374,23.00405867,14.353289,18.40055433,12.125015,22.25686667,19.19848,6.853285333,6.533135,15.05194744,11.09999333,5.566561,19.39873867,34.69180767,48.740138
11.24508367,11.191602,8.635881667,9.946903667,8.403332,7.105986667,8.888650333,10.391729,7.712558667,8.056491333,8.69832096,8.172913333,7.147332333,10.34224,10.78641433,9.966798333
2.683919333,2.439689667,1.853646,2.116791,1.992769,1.846217333,2.089174667,2.225122,1.868379667,1.772409667,2.01326264,3.000389333,2.290518333,2.362545,2.643620333,2.341902
1.739301,1.975411,2.659393,1.944954,2.780240333,2.684443667,3.095115,3.033045,2.475258667,2.322763333,2.5971886,1.828337333,2.00201,2.350098333,2.490731667,2.518345333
4.24392,4.709649333,4.414084667,3.982768,2.588827333,2.842898,3.361628333,3.764812667,3.610730667,3.220305667,3.4838076,4.848223333,3.931637667,3.897292667,3.389777667,3.110584667
45.72954833,39.79347267,24.09963,28.964639,28.52712533,15.26967733,32.23899633,38.44947767,23.586836,28.76666467,28.81958348,32.89865833,33.23242467,35.912603,30.591051,24.93247133
8.877731,9.136119333,5.954422,6.698213,5.291934333,3.793090667,5.981372333,7.100263,3.747410667,3.697764333,5.48246716,6.457229,5.622623,6.239461667,5.970967667,5.487379667
8.305245667,11.68449767,10.75053033,11.08950333,13.44036,12.239894,12.99188333,12.536681,11.939689,13.76644633,12.22768756,17.116248,16.23373267,11.14370233,8.462173,9.172891
3.109835333,3.904979,2.453564,2.417263333,1.797188333,2.336627333,2.397294333,2.314300667,2.276943333,1.904133333,2.2986878,3.509122667,2.823214333,2.472908,2.445020667,2.293273
5.592720333,4.832749667,4.620355,4.266030667,4.501065333,2.831258667,5.034670667,5.095023,3.355573667,2.996549667,4.1791104,3.973368667,3.843887,4.436013667,5.847663333,6.275611667
12.07215767,10.890781,9.678621667,8.702117,6.848503333,6.445128333,9.671955,10.146659,7.541428,7.175285,8.4828908,10.89627267,10.445394,10.36390067,9.744512667,8.418139333
7.051674667,8.920057,7.941999667,4.607799333,3.000207,4.651126333,4.729074,4.248625667,3.506504333,3.306067,4.48400984,5.392314,4.217628667,4.472252333,5.19496,5.611372667
36.95511667,24.54546633,17.21098267,20.647472,20.29389567,11.285253,23.45911233,26.05138467,16.107521,13.76136567,18.97527972,26.125908,20.22491133,34.098771,33.31037867,29.02079433
5.291824333,7.605538,12.308808,7.20274,14.15282867,13.22369767,12.51068267,9.532643,7.892138667,6.372452,10.11129552,6.675788667,4.308801333,11.63486433,20.573679,24.55817133
31.22645433,33.266331,31.16717433,25.426973,24.191178,24.84751233,33.83879167,32.588701,30.93686067,29.66715567,29.19054004,38.99818733,30.52286033,36.048587,35.423815,30.818009
3.545452667,2.675225667,2.365641333,2.140525,3.041223,2.809338667,3.993540333,3.103355667,2.172539,2.400062,2.72609472,3.233343667,2.332161,3.389802333,4.356980667,3.722545667
14.314516,13.73500533,15.83518333,16.11731733,26.55622867,22.827942,19.22020833,16.591111,18.199814,19.78411433,19.07415008,13.35125,13.84459933,19.507312,21.83232567,23.08008667
4.488574667,3.081338333,2.971522333,3.134881,2.708117,2.11599,2.850955,3.119692333,2.266669,2.445479,2.74013748,2.969242,2.607281333,3.304604333,3.322232667,2.696022667
5.542901333,7.180949667,6.381763,5.942384333,7.625753667,7.207439333,7.595574333,6.449097333,5.637690333,6.805670333,6.63375572,5.052599333,6.422625667,6.071141,6.449945,8.303500333
14.510301,14.52146633,11.628141,11.06430533,9.984902333,7.399860667,12.04474433,12.556761,7.528604667,9.287133333,10.40417328,11.085798,10.29415767,11.71978133,10.704868,10.085268
10.75438033,4.752539667,7.601520333,7.651463333,7.828372667,6.776437,10.26239933,10.08990433,7.464764333,8.364232,8.36918444,9.317967667,7.306190333,9.895439,11.89828267,10.760733
3.106942,1.998565333,2.712023,3.223211333,2.775162,2.290706667,2.673927333,3.153319667,1.800715333,1.846848333,2.58365228,1.759997667,1.659866,2.457447,2.530510333,2.779724333
5.589068667,5.55809,4.428437,4.493271,6.751558333,5.492808333,5.143332667,4.332817,4.388284333,6.303522667,5.18004212,6.169450333,5.907597667,6.292528667,4.770593,5.838710667
8.721738667,10.49204,8.394412333,7.165884,6.641472333,4.806309333,7.423031,8.381594667,4.966013,5.261447,6.78048624,4.466309667,5.920563,8.105595333,8.904359667,8.421664
9.623323667,7.836827667,8.751919,9.067726667,7.899924333,7.135212333,10.03598467,11.40520033,8.949503333,8.653503,9.2210354,11.41876,9.942315,10.41991067,8.699223667,7.986038667
8.047128667,1.340128,3.346182333,12.13778233,40.87520867,42.842751,26.42197433,44.59330467,58.22781333,17.127958,29.60728648,2.945042667,5.732526333,22.19437667,41.84528167,23.322546
33.69138567,27.85202867,24.957507,27.154749,29.64284667,17.05897467,35.31062333,34.18677133,21.18947433,24.196683,27.285753,29.104047,27.21084133,31.69019433,39.13002767,35.32697433
1.706305333,1.991539667,2.968265,2.011419667,2.946044333,3.069443333,2.858028333,2.290271333,1.880454667,2.304472667,2.50679384,2.226921333,2.484802667,2.341087667,2.046902,2.413183
4.036203,5.358035667,5.345482,4.144913333,6.428681333,5.921274667,5.696888667,4.814878667,3.932826,5.960577333,5.23113044,5.131104,5.411046,4.771526667,4.330375667,5.783711
1.419282333,1.668504667,2.418677,1.698906667,3.404547333,2.396607333,2.554014667,2.466975667,1.444020333,2.078166667,2.23153052,1.156567333,1.610378667,2.160399,2.431825,3.008231333
6.062001,6.987613333,6.757500333,5.034970333,4.984496667,5.609324667,5.768787667,5.50052,5.612214333,5.736287667,5.64561508,5.546547,4.683939,6.305018667,6.126823,5.319407
4.266974,2.892644667,3.060800333,3.090178,2.193857,1.9073,2.778593667,3.862493333,1.972886667,2.145645,2.63088856,3.765238,2.729330333,3.973299,2.896007,3.055247
1.97693,2.084827,2.784167,1.990111,2.993492333,3.068483,2.805106333,2.352661333,2.728541667,2.991967667,2.71687404,3.536989333,4.190147333,2.789334667,2.835623,2.171006333
7.830871,8.275045,8.929581667,8.458234,11.87523367,10.61286633,10.099177,8.674942667,8.54759,8.756858333,9.39444,6.460278,7.082963667,8.910209667,9.012963,9.539800333
9.015786333,13.62553333,9.663052667,8.162456667,7.135344333,7.987205333,10.02122067,7.431072667,7.155845,8.086027333,8.28437456,11.35539633,10.802275,8.505825667,5.531637667,5.499942
9.211239,9.579858,5.215783333,5.762091,4.762081333,3.825326,6.250340333,6.943747333,4.697302,5.034149333,5.51977412,7.478274333,6.911297667,6.893220333,5.967001,4.664719
140.6770373,0,225.9753997,0,0,240.430746,154.226271,0,138.4416243,425.3266247,142.1280799,0,59.22008033,84.75675733,53.55715433,0
2.261362333,1.772154667,2.44096,2.386721,4.850321,3.350635333,3.266629667,3.475652,3.549089333,5.443358,3.59180524,1.888541,2.466514667,3.018554,2.181552,2.875821
17.64452333,15.45125333,21.15280733,12.32885933,13.36275933,12.54259567,14.868704,15.65060333,10.43491667,12.617869,14.40127876,15.92585633,10.34576133,16.068763,17.59280733,15.76434433
3.296675333,2.870864,1.812388333,3.130596333,2.548373667,2.813942333,2.639934333,2.774234667,1.704511,0.494454333,2.27901996,2.518064333,1.219674333,3.117217333,4.315161,4.668281333
5.007378,6.393299667,13.611714,11.89414867,26.83537633,19.71975467,18.051204,13.34557233,9.090593333,8.375795667,14.64646852,7.326696,4.687431,14.51717867,28.69123367,36.595583
3.641890333,4.627316333,5.374662333,4.627975,6.46101,6.367859333,6.299145333,4.648365667,4.161534667,4.793680667,5.24083316,6.494210333,5.991954333,5.385925,4.550832,4.725422667
6.330321,6.119703333,6.302726,6.811327,6.145105,6.082024667,6.996171,5.598240333,6.061688667,5.87293,6.28535932,5.160302667,3.347351,5.832150667,5.977727333,6.503629
29.508827,30.88542333,26.57725133,29.207624,45.79258867,38.162121,40.84508467,38.70755367,46.98104367,62.05255367,40.75763624,36.79452167,40.10787767,36.981813,36.81831067,40.30697867
5.991221333,5.759469333,5.831159,4.470513333,4.667951,3.740657,5.965843333,5.631802,3.643163667,4.278607333,4.884282,5.420652667,4.614472333,5.607195667,5.49225,5.295129667
12.17358867,13.56270933,11.62761467,12.58401233,15.731932,13.318064,13.49678967,13.162066,12.58185767,13.80567,13.21832128,8.048594333,10.25737433,13.25680467,12.61849333,12.60171167
13.13957233,10.75588467,10.427884,12.206541,15.40407633,22.20012,12.58724167,14.966536,11.276487,11.61622,13.88031712,9.405258,8.444563,11.21013433,13.957168,15.444714
2.999605667,4.248201667,3.429451667,3.332924,4.085358667,3.409667,3.421057667,3.404094667,2.422783333,4.549308,3.5157464,3.392946667,5.127012333,3.428747333,1.632486333,2.794024667
2.155029333,2.713760667,4.877236667,3.089751667,7.964969333,6.700828333,5.228347333,4.168675667,4.511503333,3.862977,4.89871588,1.965354,2.277499333,3.695592,5.751279,5.143128333
8.973949667,6.496202333,6.875271,6.452657333,10.20352967,1.693371667,3.779546,0.001538667,2.780578,1.316079667,4.11750576,1.727539333,1.011834667,6.033561,4.556130333,2.377671667
13.497966,15.79930867,10.624414,8.119074,6.783911333,5.757587,6.607918333,8.003454,5.825551667,7.347715,7.6006746,8.592792333,8.045813333,10.027199,6.631680667,4.974743
6.029709333,8.160649333,8.011554667,6.660403333,8.423378667,8.319879333,8.398900667,6.556984667,6.146445,5.454909,7.14907488,6.422012,6.463667333,7.389969333,6.405965333,7.008535
14.61465733,21.04874067,12.28599833,14.74534267,9.502878667,9.711760333,8.375951333,8.793573,8.686730333,14.60402233,11.03504376,8.230218333,12.693451,10.17476667,3.486147,7.200195333
1117.155429,768.3377027,969.9828027,1241.855357,1560.968264,1208.913076,1563.080143,1315.45822,981.1174453,1341.852182,1270.014551,1460.121395,1500.918053,1427.065595,1507.35977,1723.992973
3.144487333,3.246181667,2.685523333,3.27036,2.537664667,2.131504667,2.891898667,2.492565667,1.838783,2.450954333,2.55259312,3.436482,2.440563333,2.817226,2.942734333,2.941244
3.92415,1.210797,1.461404667,4.606457667,4.143991333,2.809724,3.236253,4.085758333,3.807623333,2.500635667,3.36686384,1.227884,1.754552667,3.126030667,2.995585667,3.024494667
11.403954,11.09487333,12.675729,10.39482,9.371477,10.25992933,12.18061733,12.82822233,11.60270867,10.81217067,11.32181988,9.435497,8.219910667,11.71945533,14.04725867,11.750903
5.082248667,2.636858667,4.073516333,3.785409667,2.975266,2.861721667,3.736611333,3.383371,2.247808667,3.85977,3.45482368,4.318221,2.903891,3.08186,3.880356333,3.641004
2.378164,3.387429667,2.971645667,3.608220333,5.356768,3.628522333,1.132239667,0.571147333,2.829659333,4.360628,2.99747576,3.035805667,1.970510333,2.032598667,1.509914667,3.885245
8.516543333,8.083861,5.570278667,5.974783333,5.408712333,6.042458667,6.263213667,6.111391333,5.417564,5.372349667,5.80742784,6.725639333,6.127821667,6.694649667,6.457191667,6.822488667
3.429188667,2.207523667,3.841346667,3.395904,5.394995667,4.358927667,5.830472667,5.133032667,5.258998333,2.158697333,4.32144128,2.07454,1.583352,4.406561,7.798382667,8.563539333
1.779263333,2.510717667,2.340171333,2.441932667,3.207814,2.818813333,3.604656667,2.364296,2.673949333,2.029685,2.6568458,2.008185333,1.949747333,1.841034,2.719391,2.298215333
