Short Gene Name,PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,1601,1401,1001,901
ACOT7,16.42455766666667,18.739985333333333,10.035519666666666,12.253275,14.848402333333334,11.775022333333334,10.399097666666668,13.853014666666667,13.716901,19.532407666666668,13.4823296,12.93914,17.710367666666667,16.147918333333333,6.760738666666666,11.064068666666666
TATDN1,11.440996333333333,7.080329,6.786481333333334,7.584678,7.464192,5.277897333333334,8.309224333333333,9.652758,5.862496333333333,5.776469333333334,7.323748480000002,10.517686,9.118661000000001,11.286629,9.409696333333333,6.646487999999999
GAREML,4.899688,6.468381000000001,7.250825666666667,4.270872,5.00022,5.095430666666666,7.652949,4.949295333333333,3.809893333333333,6.784189333333333,5.693615080000001,8.377987333333333,7.182226666666668,5.838760333333333,4.196578,6.066695666666667
ZNF136,4.090418333333333,3.8294683333333333,3.123635666666667,3.0712536666666668,2.900126,2.1694743333333335,3.441191333333333,3.7636190000000003,2.368275,2.3777973333333335,2.96780116,3.9843233333333328,3.384457333333333,4.220383000000001,3.4835843333333334,2.9906973333333333
MCU,3.1012660000000003,1.9269756666666666,2.857597,2.6790490000000005,3.498169666666667,2.9430096666666667,3.3942883333333334,2.95149,1.8283883333333335,1.5767316666666666,2.7234992399999998,1.5326233333333334,0.3308153333333333,2.7315803333333335,4.791607,4.662193333333334
PLK1,9.192948,4.256413666666667,7.797586666666667,6.135724666666667,6.883383666666667,5.794693666666667,9.672740333333333,7.271680666666666,4.974383666666667,10.729053,7.4348411599999995,6.869572333333333,8.716835999999999,6.8455596666666665,5.964940666666666,6.952929999999999
GLI3,4.475974666666667,2.5940913333333335,4.815782666666667,4.181868000000001,5.1457386666666665,4.78358,7.089901333333333,5.256973666666666,3.2326793333333335,4.8036520000000005,5.00719708,7.116136666666667,5.432822000000001,5.317804666666667,5.620217,5.287024
MED27,16.151064333333334,12.919765,11.931453,12.547764333333333,12.710512,10.166928333333333,13.861256,11.522326999999999,10.703465666666666,12.125542666666666,11.98709908,15.750602333333333,14.925221,16.287513,12.928378333333333,11.642141
ZNF410,11.702282000000002,9.831342666666666,9.667354333333334,8.624927666666666,7.249611333333334,8.388538666666667,9.672739333333332,10.309013666666667,7.427352333333334,6.807928666666666,8.778530879999998,14.171102333333332,9.678703666666665,10.093384,9.743985,10.032819333333334
PXN-AS1,2.573525666666667,1.6263773333333333,2.2925226666666667,3.212752333333333,2.9455823333333337,2.2192216666666664,2.6746136666666662,2.2919899999999997,2.117149,3.6507590000000003,2.7380607200000004,1.766424,2.7471006666666664,3.156480666666667,2.1792260000000003,2.2864476666666667
FNIP2,7.4897290000000005,7.981449333333333,7.261699333333333,5.184106333333333,4.472298666666667,4.805434666666667,5.326414,5.540671,4.20011,4.341054,5.237046680000001,4.257067999999999,3.688086666666667,5.504154,5.730864333333334,5.886437666666667
OSBP,10.273268,8.774778666666668,8.062263666666666,7.793386000000001,7.650223666666666,6.621142999999999,10.536478333333333,9.982180666666666,6.9025126666666665,6.7737593333333335,8.16562184,10.988389666666668,9.639466666666666,10.155845333333334,10.298302000000001,10.466325666666668
GOLPH3L,5.4082170000000005,4.172130666666667,5.2839540000000005,5.215200666666666,5.064716333333334,4.595806333333333,6.353437333333335,6.713878666666666,5.116526,4.552324,5.3568058800000005,4.526474666666666,4.848079333333334,5.240755333333333,6.425648333333334,6.774284000000001
TIMM10B,10.054519333333333,8.987173333333333,9.384500000000001,7.669921666666667,7.248484333333334,8.936892333333333,10.013348,8.822931666666667,7.584479666666668,7.104371666666666,8.3437614,13.301391,8.589364,9.829058666666668,9.807977333333334,8.997621333333333
DNAJC24,4.813098,4.088545666666667,4.276566333333333,4.0011220000000005,3.1928723333333338,2.867551333333333,4.009834333333333,4.025697666666667,3.323134,4.335219666666666,3.87258516,3.796079,3.6120940000000004,3.8220456666666665,3.4405406666666667,2.672106
RNVU1-19,143.22850766666664,145.828043,147.982053,76.90487333333333,128.55528466666667,74.646023,112.16277633333334,63.089405,112.353537,151.89023166666666,111.89198807999999,120.57941033333334,588.5578316666666,117.89019366666666,99.62920866666667,62.383145333333324
