Short Gene Name,logFC,logCPM,PValue
UBE2QL1,0.095253709,5.546144348,0.686107477
RND1,-0.101008722,5.124216874,0.610653324
CDK4,0.059527158,4.570362383,0.756694655
MT1H,-0.798486749,4.581453429,0.018048865
CD302,0.137982239,4.715999259,0.415120897
INO80,-0.313330627,5.38022228,0.021271795
FAM91A1,-0.033188246,6.312316549,0.846319447
TMEM163,0.054527897,4.868453696,0.765076769
WDR45B,0.01794031,4.573955202,0.938420313
ANKIB1,0.348681441,5.447059905,0.066924187
ZNF784,0.088270886,4.716138874,0.765642838
UNC13A,-0.1136366,8.46312622,0.391186638
LRRC8A,1.77594024,4.260144818,0.208716425
EDEM3,0.012749726,4.702575331,0.963605709
BIVM-ERCC5,0.022089266,6.664402899,0.95207171
HOXC4,-0.0988105,4.61395145,0.649713954
ZNF71,0.123390124,6.842834881,0.2773663
CPVL,-0.229109473,7.355088024,0.009693162
FBXO10,-0.142007377,5.209558529,0.266476235
CTNNBL1,0.032286279,5.39901466,0.809042827
DKK1,0.05904867,5.590381518,0.593925804
STK36,0.212790909,5.355578777,0.128352467
MXRA5,-0.117472428,5.448698278,0.438932434
XPO1,0.082495713,5.399239375,0.711219955
CEBPG,-0.101610636,4.561894183,0.636886645
ZNF92,0.063973103,9.402542094,0.65406627
CCPG1,0.075587232,5.022600352,0.584488178
UBP1,0.080437708,4.678051695,0.663062927
DGCR6,0.007023785,6.943906138,0.983335596
SLC35F6,0.110301268,5.0933587,0.42947751
FGFR2,0.229420387,4.68214883,0.172497867
POT1,-0.514859436,4.70567527,0.017246885
TRAPPC12,-0.057006016,5.993080165,0.672737586
DHX36,0.213858092,5.160003647,0.108711049
RGL1,0.009292952,4.773553556,0.985879946
COG8,0.127876441,5.04961847,0.380819041
HOXB9,-0.200187734,5.683610831,0.063584907
SREK1IP1,-0.010405166,5.567498831,0.919642169
SEPP1,0.54437983,4.620582416,0.031171739
RPE65,-0.008977536,4.784659776,1
SNAR-A2,-0.03237017,5.094443561,0.864249876
BACH2,0.116432582,6.125045921,0.638497668
MFSD5,-0.136605357,5.34264161,0.409765379
OLFM3,-0.092329132,4.919321456,0.543952137
MANEA,0.136121282,5.397758742,0.343147396
FCER1G,-0.043710218,5.929293062,0.78835151
MAFB,0.103226882,6.617486797,0.377471827
PJA2,-0.138579436,4.772301641,0.65414001
B3GNTL1,-0.102729904,4.659893443,0.670524761
G6PD,0.101991235,4.593477472,0.590562025
SACS,0.078607444,5.801283559,0.669306735
CACNA1B,0.055283403,4.70500044,0.803070717
GSTA4,0.426937498,5.931604147,0.135525288
PTPN11,-0.058711285,4.745088799,0.700729856
RAD17,-0.465906791,4.955106723,0.092299608
WDR53,-0.015371686,10.44267286,0.907595585
CADPS2,0.14754767,6.598265241,0.240850006
ARFIP2,0.501999625,4.495167781,0.090559025
PPP1CA,-0.261849034,5.153119317,0.132466072
STON1,0.005367162,5.849202224,0.973085549
PTPN2,-0.043040019,5.103884317,0.792428025
GUSBP4,0.348701985,4.706402886,0.037140099
TMEM104,-0.038477908,6.554710875,0.745490325
SAP18,0.120044256,5.160420189,0.285090163
ZNF462,-0.220823871,4.845867024,0.144220381
PPIL4,0.188732356,5.993859129,0.092144941
ZSCAN25,0.066966121,5.331030427,0.668901857
PCNXL4,-0.131552352,6.296637808,0.139063101
C12orf44,-0.064935804,8.000868801,0.758386101
MRPS6,-0.158830954,7.127365866,0.156037808
TMEM106C,0.192093593,4.79855087,0.277982034
NOP10,-0.228389219,4.943224283,0.11534441
C17orf70,-0.184824803,5.076095927,0.190118564
TRAF7,0.019472579,5.384499497,0.889617559
NIFK,-0.121879245,5.277828217,0.309450408
SNAPC3,-0.167861944,6.743870677,0.178141099
GPATCH11,0.526501578,4.896973854,0.000884544
TRPC4AP,0.445307978,4.977998077,0.300480251
ANKRD52,-0.14831731,4.712778684,0.318114611
ERCC3,-0.220692145,4.454537094,0.432520194
ICAM2,-0.049524731,5.57057274,0.791428993
PAK7,0.354492795,5.900012797,0.056752507
CDC20,0.099367056,4.867679723,0.492675649
RSAD1,0.025826647,4.790056173,0.922866496
CYB5R2,0.371996041,5.25853601,0.262305517
TPCN1,-0.173203115,5.158472649,0.160734134
TPM3,0.063351989,6.619374641,0.672439686
SDF4,-0.357944644,4.615992405,0.049822776
CD200,-0.221303878,5.032912898,0.106489773
ZNF692,0.005055139,6.397051766,0.92051583
RPS23,-0.886984566,7.25574918,0.010094618
ACO1,-0.232749087,6.756574761,0.143688584
PIGL,0.756732237,6.022657266,0.011153225
RASSF1,0.430663567,5.283737824,0.021058018
PTGR1,0.16597605,6.094247313,0.214967163
MARK3,-0.107315519,6.843262596,0.277854285
MIR636,-0.02729463,5.678010603,0.918927037
ZNF32,0.32905947,7.829620396,0.208983813
CHST2,-0.429355675,5.564442905,0.049930794
UBE2L3,0.039364038,5.330206682,0.722198733
UQCRB,0.152979926,4.677504553,0.361975614
C11orf74,-0.160773058,5.498272305,0.1542253
UBAP2,0.108485026,4.802710791,0.480179399
RDX,2.008194393,7.436196546,0.579405363
UNCX,0.054193449,4.628957744,0.697971331
PLEKHH3,0.498400596,4.810134132,0.097121011
CENPA,-0.471971304,7.182395227,0.007769509
FGF11,-0.321078155,5.021383716,0.044205503
RABL5,0.0051269,5.554035317,0.99480041
C3,0.103589321,4.992454641,0.654712414
FAM63B,0.298431017,4.755941258,0.082475095
PIAS4,0.141691089,5.346583717,0.2911521
VEZF1,0.087276715,4.996828748,0.597043297
TLE3,0.154246992,4.622430534,0.414775982
PCYT1A,-0.600294602,4.366260195,0.028446032
RHOU,0.193070267,5.901774373,0.175330439
TFAP4,-0.275490236,5.883629715,0.33973013
UHRF1,0.036763096,4.965834546,0.81201284
DCAF16,0.14162549,7.273211386,0.356330772
DNM1L,0.508715494,4.831964152,0.024930893
VMP1,0.422111387,5.147939917,0.043745531
PRR14,0.437469109,6.295817723,0.071130595
RUNDC3A,-0.117643355,5.160779556,0.432283716
VPS18,-0.118310693,4.946386174,0.455735158
SNORD15A,0.375149012,5.087304693,0.039596504
CDC37L1-AS1,0.290086756,6.115281153,0.055611375
BTBD6,0.085930513,7.218199606,0.576507945
ZNF737,-0.002122093,5.164148933,1
KLHL17,-0.06394066,5.830889997,0.735805891
PPP4C,-0.479202212,4.917420945,0.009514668
USPL1,0.071400812,8.119456694,0.749929652
BNIP1,-0.294727079,4.897496661,0.165212015
PURB,-0.068114486,6.198020747,0.480593015
PHKG1,0.00700545,7.520273011,0.968904831
PCDHB15,0.202639731,4.809786666,0.216288232
ALB,-0.037920984,4.693733741,0.861883899
HIST1H4C,0.251390493,4.651087337,0.150370842
ZCCHC11,0.066160422,4.981137384,0.629625052
SRSF8,0.08070382,5.946001818,0.607543537
ADD1,-0.121074879,5.007572973,0.469646783
PRCP,0.073784484,6.337961205,0.647340341
SCARF2,0.487523894,5.442748219,0.187358478
FN3KRP,0.037812962,4.868989691,0.950131452
CDS1,-0.054741389,6.110462895,0.797504221
TOMM20,0.106152047,4.843865829,0.503560796
BOD1,-0.282101305,4.867237451,0.121839679
C14orf132,0.045952576,6.016444163,0.703619952
HIST1H3I,-0.050436875,4.789731581,0.805618996
CECR5,0.046136127,4.666907823,0.83087571
MICALL1,-0.068609709,9.442157377,0.630524694
MCC,0.088666116,7.395793106,1
MTFR1L,-0.121111904,5.640804158,0.25115473
CNOT1,-0.152975704,5.473398348,0.231981711
UPK3BL,0.01208655,8.400317044,0.98977017
SLC29A1,-0.357407291,6.873724501,0.017759988
FBXL16,-0.450289266,5.001074414,0.081504971
FAM175A,-0.298634886,5.894137316,0.216743098
ATMIN,-0.185352348,4.809883947,0.257935181
ITCH,-0.174701382,6.859394129,0.410496191
ATP11A,0.382518535,5.162951027,0.058453256
CEP68,-0.447212291,4.658503043,0.051153645
KDM2B,0.179919011,5.489611432,0.126121263
UBA2,0.174217074,6.090081234,0.297492824
ERCC6L2,-0.001461231,5.314766081,0.977255176
SCARNA8,-0.691552533,6.414754177,0.006316609
SPAG7,-0.270054131,4.966868468,0.401450251
COL5A1,0.057324927,4.596137134,0.780830138
RBMS2,-0.093230456,5.821594765,0.335793492
ZFAS1,-0.165660721,5.96757979,0.082887502
GAA,-0.079803801,5.809019508,0.63543097
C12orf68,-0.20560937,5.620494596,0.387339609
LYRM9,0.019867864,4.485239913,0.963265602
TMEM63C,0.242748236,4.763794367,0.124817071
MTMR4,0.227237109,7.405107126,0.104527398
EBP,0.159444232,6.011083244,0.209169539
FRYL,0.204823794,7.968872313,0.085258609
YIPF3,0.067108392,5.198376298,0.610731854
HN1,0.490415131,4.927190814,0.001480695
SPG7,0.221260999,5.346601075,0.160241834
APIP,-0.248519371,4.747890147,0.448801421
MALSU1,-0.206670385,6.507985129,0.237602472
USP19,-0.117933836,5.029589854,0.501318157
MAB21L1,0.129087894,4.704178135,0.479254228
EIF4EBP1,-0.093479904,9.775015808,0.684723498
MRAS,-0.432779022,5.622113958,0.056096045
RYK,-0.128485074,6.645558434,0.313358975
ZC3HAV1L,0.061108462,5.842366149,0.592082571
DEDD2,-0.33842103,4.932176412,0.047898417
RBBP4,0.061595679,6.09073925,0.508704545
ZNF227,-1.112262604,8.550727112,0.005100112
MAGI1,-0.440974882,5.234275472,0.15335062
TINF2,0.080889445,7.905069306,0.808355265
STRA6,-0.133223911,4.710225043,0.417049668
KDM1A,0.051264332,4.701726151,0.790751132
RWDD4,-0.113834139,5.248683357,0.344853424
ZNF436,0.067520459,4.651046427,0.680266174
TSPYL5,-0.188357065,5.141928865,0.283597156
PRPF38B,-0.45210794,4.82366351,0.244372755
HMGCR,-0.101379442,5.489075496,0.509730204
BFAR,-0.125106123,9.364495068,0.419634699
LRWD1,-0.142304259,4.719867995,0.398087237
AMMECR1L,0.007295434,5.21836731,1
FAM58A,0.119676582,5.010443849,0.413560846
C7orf49,-0.010223996,5.006485778,0.974256367
XRCC5,-0.398864446,5.343164968,0.214362864
BAZ2B,-1.411621165,6.323731393,0.000883135
NRBP2,0.324965447,4.960997977,0.055098188
PEX12,0.068377467,5.111939958,0.598247951
FAM122A,-0.382901505,4.638734397,0.0139305
CTSL,-0.240206043,6.051889418,0.146936741
PSMD2,-0.157167685,6.116207102,0.276601776
AP1G2,-0.24850142,7.665272252,0.114886991
ATP8A1,-0.093741682,7.010534138,0.442085049
MXD3,-0.097972168,6.887900809,0.690538966
POLR1C,0.058800696,5.242186675,0.60312675
HPS3,0.042738466,6.354811091,0.780228909
PRKAR2A,0.027640895,5.344255574,0.854691913
PLEKHO1,-0.130349258,6.330131328,0.229790087
MTX1,-0.083818278,6.987106838,0.379420653
CASP8AP2,-0.158038986,6.335264015,0.190669362
EMC10,-0.217638322,5.266399402,0.117359391
CEP44,0.023787326,5.115733959,0.893222909
CLCN7,0.099462178,5.583946708,0.443725723
HDAC10,-0.154410111,5.357067842,0.526636393
GTF2IRD2B,-0.043056407,4.761743805,0.907858388
SCAP,0.044168855,6.169558484,0.684117764
C1orf213,0.280104889,4.59766985,0.353548344
MRPS36,-0.076721095,7.573038251,0.521033924
SNORD116-25,0.001045967,4.57447478,0.992282119
PRMT5,0.046290093,4.877293988,0.884987846
KIF3B,0.150111856,5.033899636,0.620508383
SNRNP25,-0.057903381,4.90693794,0.756932978
LAYN,0.073489446,4.701714223,0.707267997
PDIA3,0.335652568,4.79982885,0.110107308
GGH,-0.048509216,6.008127736,0.717211829
EZR,-0.164997946,4.579723269,0.326306388
PLBD2,0.563097748,4.523319085,0.012895758
CUEDC1,0.471254447,5.582274303,0.215402116
BUD31,-0.12683423,4.676694077,0.502893892
NCOR1,-0.127099546,5.483064108,0.40427844
SNURF,-0.021445039,6.040677781,0.813580218
ZNF830,0.057275388,4.778021335,0.656411635
LINC00476,-0.150711762,5.157375609,0.364071563
KLHL24,-0.418282628,4.551977526,0.12582143
AD000090.2,-0.026484826,5.088758282,0.887819197
ANKRD50,-0.062563568,4.88165887,0.639812154
COQ3,-0.334980746,5.867636918,0.074690084
CITED2,-0.03340795,5.302824018,0.891996793
NECAP2,-0.174401412,6.154409126,0.117881536
CEBPZ-AS1,-0.131761367,14.31716021,0.402499846
SNIP1,-0.159946019,6.960092587,0.295561888
LYPD1,-0.3054511,16.65636279,0.046558186
TMED10,0.237932036,9.253802288,0.187608323
SRPK2,-0.016972703,5.665490839,0.920819096
SAMD10,0.03749647,5.828902236,0.803988711
RNF19B,-0.253220545,5.101112279,0.158252018
CDCA2,-0.039876897,4.884840755,0.875487869
HIST1H2BM,-0.400202657,8.055133454,0.041093154
TXNDC11,-0.242534527,4.875655388,0.180474763
FAHD2B,0.830758059,9.567481601,0.915158392
BLZF1,-0.168259879,4.760134959,0.273251814
PTK2B,-0.277865392,5.349838766,0.059338751
PAPD4,0.257358474,4.625333089,0.154143936
CAP2,-0.091537976,4.99679757,0.606045416
XRCC1,-0.053183547,5.984760903,0.679381733
C11orf83,0.00192876,5.399357155,0.975497594
SNORA62,-0.146382127,5.361287371,0.240381047
BCRP2,0.193666163,5.916514757,0.285450872
KIAA1598,-0.044761216,5.237014549,0.774157402
HLCS,0.163002751,4.93002773,0.294752513
HIST1H2BC,0.252394979,6.668080995,0.05056813
TMEM160,-0.119324462,8.344316264,0.226324958
FNTA,0.021104245,6.945358044,0.912951966
AIDA,-0.057075722,5.118160866,0.690023505
MAP3K3,0.101423178,6.717414556,0.381074263
TEX10,0.063520488,5.579817869,0.552380393
DHX35,0.111373913,5.203413527,0.569331582
LOC100507291,-0.05870077,4.863819061,0.714491905
SEL1L3,0.060113686,10.01661926,0.671282087
EPC1,0.172166972,4.796025574,0.31681314
RAP1GAP,0.000498414,4.788024493,1
SLC25A10,0.030731297,4.901425903,0.807127235
C16orf59,-0.479374508,4.853232801,0.014008845
TMEM167B,-0.100754656,5.430171337,0.447864825
TSKU,0.10228518,5.285269914,0.553426686
SQSTM1,0.518928638,4.986262588,0.100567076
OSBPL11,-0.136549077,11.85164104,0.200789664
KDELR1,0.267326101,5.076104958,0.134617791
NCOR2,0.004422637,7.558233923,0.999867286
SNORA16A,-0.026589915,5.988440058,0.802306877
NARS,-0.161913876,5.714475618,0.202218718
MYCBP2,0.040483098,5.037568767,0.854823977
CTPS2,0.033134775,6.172131531,0.892901517
RIT1,0.580732859,5.021146712,0.050067393
FOXJ3,0.182280875,4.727214193,0.303591331
PHLDA3,0.181974198,5.559895995,0.522490678
ACHE,-0.164273946,4.996553776,0.245420648
PIK3CA,-0.00284384,5.491373336,1
PDLIM3,-0.160549948,11.30959895,0.22704894
SF3B5,0.107823195,4.690678913,0.494183602
NETO2,0.015619504,5.824664752,0.934694726
BGN,-0.085981587,5.699269682,0.591773278
KDM4B,0.000553424,6.045964587,1
CHPT1,0.091962993,4.663209858,0.661583259
VRK1,0.078769758,5.255759416,0.602888532
PCAT6,-0.272943478,7.816039718,0.027634921
SEMA3F,0.213355997,8.010740132,0.239983775
LOC100505761,0.203240889,4.645989428,0.248585954
PGAM4,0.428010533,6.303120914,0.082904745
SOS1,-1.439553966,4.880271337,6.89E-05
SBDSP1,-0.073480946,5.660459552,0.584128113
PIGB,0.325181731,5.25063241,0.015980955
TUBE1,-0.295851234,9.951987486,0.107231171
STK33,-0.252228257,4.651637622,0.113573855
ARAF,-0.114693048,4.771688981,0.453711384
RNASEH1,0.43648365,5.817486537,0.157674247
FAM63A,0.041025707,6.245205728,0.680291667
APC,0.613706477,5.023838725,0.018963648
AKNA,0.015307179,6.720249356,0.92889692
TPD52L1,-0.184152167,4.790133679,0.246634418
MPND,-0.273745157,4.952866613,0.053875424
LRIG2,0.07137149,4.768639202,0.694959447
RGS12,-0.010770304,5.090161687,0.974913506
RABEPK,0.020101749,5.508255316,0.928340789
WIBG,0.030565323,6.086451331,0.7920157
CENPK,0.320219595,5.437359068,0.055768919
PRR11,-0.12679719,6.749633681,0.236616427
BICD2,-0.087207708,7.383224076,0.555372906
9/15/2021 0:00,-0.026224694,5.078364361,0.82697605
SNORA48,0.160538739,6.280060895,0.325103736
ZNF184,0.039341983,4.749953364,0.836659707
INSIG2,-0.551700988,5.501469201,0.047162156
SFXN1,0.003842569,6.311008643,0.973861784
KCNF1,0.220851305,4.935143168,0.381800308
TSPAN5,0.113158693,5.276975181,0.421150132
DNAJC16,0.107883334,4.691821937,0.548941821
MAPKBP1,-0.064895474,9.763062482,0.710378109
FBXO44,0.024999626,6.493816288,0.9037062
CTGF,-0.004293539,4.816451959,0.986114181
TMUB1,-0.802242427,8.461126962,0.260145792
MICAL1,1.350020376,10.03203274,0.621245394
SDF2,0.173445585,4.868286525,0.270540136
LONP1,-0.430273232,4.52109324,0.022134565
ANKRD54,0.015518117,6.654398162,0.871951665
EIF4EBP2,-0.087664919,5.463182059,0.442313221
DTD1,0.592593463,5.433539611,0.023722063
TMBIM6,0.198465421,5.72883681,0.089425619
LOC100507316,0.431663167,5.373124848,0.024086001
SARS,-0.169724693,6.881518393,0.10260051
EIF2B1,-0.085292608,11.15700169,0.541640087
OPA1,0.076409542,4.612988337,0.76148543
SLC25A38,-0.135626029,6.674308853,0.248677631
NADK,-0.060392332,4.84414099,0.712329438
UBC,0.29959614,6.528769942,0.466324989
CYB5B,-0.161521451,11.00782908,0.143259608
FAM131B,0.029634007,5.510887387,0.890676725
C19orf66,-0.003095288,5.642985766,0.980462898
FUCA1,-0.397076046,4.875242506,0.003801684
SH3GL3,0.068631423,8.46223611,0.526146108
PAIP1,-0.418891739,5.015033719,0.086631857
GPRIN1,-0.409886016,4.442601877,0.171779407
IGSF3,0.238821673,5.460731209,0.269928886
SNORD12C,0.070983648,6.051440116,0.613024276
NMRK2,-0.184493618,5.981214851,0.293014156
EIF2AK1,0.587028004,5.644739095,0.026166425
KDM5A,0.036574268,4.670168149,0.874834092
ACTL6B,-0.042935329,5.710673017,0.697352462
TTC38,0.145155674,6.021504895,0.177357752
PNPLA6,0.134629423,4.863042917,0.444548671
REM2,-0.501782923,5.630383265,0.003599069
CCDC51,-0.029431607,5.113301421,0.899351476
FAM129A,-0.245890641,5.957073442,0.080405804
PHF20L1,-0.161586472,4.131768041,0.670388873
PPA2,-0.117190481,4.558682975,0.446065924
CSNK1D,-0.087298506,7.325188785,0.748461366
RPL35,-0.002560196,5.668492379,0.93230984
CECR2,-0.158883663,6.367429338,0.112285925
MTOR,-0.105907188,4.580025367,0.598638961
FAHD1,-0.078006843,4.807819611,0.650979468
LOC100289092,0.083093734,5.154711837,0.541521608
ABI2,0.125283193,4.732216941,0.501979875
9/5/2021 0:00,0.381662986,5.747921052,0.109392947
ZSCAN2,-0.075447669,5.303310939,0.506378431
UQCC1,0.356275794,5.430128285,0.040225616
MON2,-0.007127501,6.829102997,0.929345921
ARF3,0.029158148,6.389411678,0.82507753
CDC5L,0.10133228,5.108432316,0.548771823
DDX54,-0.033419329,5.551101863,0.750450507
EXOSC6,-0.137036475,6.147290828,0.442596443
H2AFY,-0.032181028,4.765545002,0.950378229
KIF21B,-0.044230686,10.83782753,0.67648151
HNRNPK,0.176223092,5.499903995,0.150222872
KIF15,0.028926454,5.719276924,0.832372759
SUPT7L,0.218168376,5.376832061,0.073237217
CLPX,0.039056944,4.67804803,0.831525748
DYRK1B,0.109576039,4.869393056,0.47693324
PRADC1,0.036495624,4.795201947,0.901997852
KLC2,0.002468182,5.397242717,1
FAM126B,0.261464828,4.974963983,0.145425426
APBB3,-0.144051192,5.257457115,0.361089566
SLC9A7,0.081072437,6.295928161,0.574935568
RP11-261C10.3,-0.241273796,4.90295758,0.224718524
DLGAP4,0.158886742,6.785741981,0.289300135
POU4F1,-0.113096798,4.70514456,0.569662698
ESRRA,0.06685446,5.738163152,0.562182842
GDI2,0.21063763,4.870221525,0.181624578
MRPL39,0.071179265,5.668774008,0.566188397
NUP210,-0.499396096,5.209265954,0.070953408
LRFN5,-0.025079139,5.142631045,0.884903839
GPX8,-0.910083781,11.49927708,0.073174569
EFEMP1,0.142538199,4.921607865,0.354761208
ATP6AP2,-0.223809491,4.748904851,0.143210431
TNPO2,0.192827657,4.934334791,0.168390004
TTC8,-0.147365967,10.97207627,0.295671299
SLC35E2,-0.068340429,4.65210464,0.794367052
EML3,0.145972587,5.450398316,0.241171441
TDP2,0.035927662,4.564586015,0.823274542
HIST1H2AE,1.412988291,5.179459684,1.00E-07
BHLHE22,-0.008360535,7.478750968,0.945535761
SYS1,0.077379024,4.674553917,0.663062927
SMG7,0.020034226,5.949285103,0.820753829
RPP40,0.1531952,5.709634395,0.210549605
STAT1,0.173355487,5.37006581,0.70855718
TXNDC12,-0.149631224,6.089278838,0.115944671
ADAMTS18,-0.135035832,4.985157817,0.29429524
BTRC,0.276515611,6.05415546,0.086348925
NAA35,-0.555130497,4.90714272,4.02E-05
ATP9A,-1.056674146,5.44953979,0.019666935
ACOT13,-0.385427114,5.208209985,0.039644792
DNLZ,0.124559972,5.572574711,0.590702701
CAMLG,0.26931647,5.383917515,0.131121017
H6PD,0.212823946,5.250991461,0.10148789
SNORA43,0.111819088,5.503575014,0.310230279
ZNF618,0.248518781,7.020119299,0.277965748
PTH1R,0.0824176,5.204970669,0.557623462
CTNNA1,0.198712723,4.860761782,0.188096232
PTPN1,0.066103427,5.327566275,0.71388921
SNORA5A,0.265133477,5.838393224,0.62255837
NELFB,-0.006326967,4.91762882,0.973301238
VSX2,-0.259364003,5.515571497,0.223846591
SAFB,-0.194583338,7.885779458,0.052326576
MFSD1,-0.148021465,5.300472544,0.623227319
SNORD116-29,-0.035980948,7.114806438,0.813038099
FKBP9,-0.015947996,5.339020388,0.910300796
VWA8,0.012248083,4.562128054,1
CLDN4,-0.208895332,8.40519464,0.158411492
ZNF329,-0.31453335,8.597783653,0.02327083
MOB3B,0.072702341,4.648194021,0.669170237
FRS3,-0.111015169,6.307917521,0.187901302
LINC00909,0.140856236,6.386946617,0.393701991
CYP2W1,-0.512474773,5.006177668,0.045045727
PKIA,0.553129852,6.039310553,0.022144286
MITF,-0.209913572,4.670988308,0.213768689
RABL3,0.206347318,7.235461823,0.166306079
SNX1,-0.288713556,4.84036409,0.081390624
GRIA2,-0.205689384,5.570544711,0.122223275
EMD,0.046988881,5.020871088,0.834562245
EDNRA,-0.061815508,4.812254624,0.727601027
C9orf78,-0.169512397,5.34015884,0.164638607
FUT11,-0.017259499,5.275485791,0.890868381
ERBB2,-0.122904558,5.980822499,0.268953011
IQCG,-0.112219341,5.3348916,0.383924321
NRP2,0.066685936,4.984495447,0.720116902
PLTP,0.423826289,6.530531241,0.053929022
SAFB2,0.030073068,5.222124467,0.935234791
SF3A2,0.019644888,5.335671809,0.92260959
PDCD6IP,-0.008927738,5.112796553,1
CRTC3,-0.473219825,4.712402004,0.051126668
SLC19A2,-0.116250996,5.221022826,0.374581342
MKL1,-0.191181958,6.124461999,0.237986673
POLR3A,-0.028629632,6.096152388,0.807595352
ALDH16A1,0.10705563,6.232105179,0.400805999
CCDC82,-0.016418902,4.991885597,0.954791729
NAA50,-0.056823513,4.68791013,0.734586368
CTCF,-0.219463569,5.223876107,0.137127143
FAM173A,0.172327409,4.718700129,0.340868536
CELF2,-0.19579678,4.997868001,0.17169776
ZNF304,-0.10061392,5.125933272,0.472720836
ARG2,-0.039830063,5.231432085,0.814338209
VTI1A,-0.235800175,4.826337639,0.257140605
TRIM35,0.064953995,4.839299123,0.703320645
3/3/2021 0:00,-0.127595668,8.585491038,0.333467602
RPS7,-0.096959014,7.760959993,0.581504505
ORC3,-0.002739925,4.54256873,1
EXOSC7,-0.329478771,5.725072951,0.045412121
CMBL,0.619622979,5.069192354,0.001173167
TNFAIP8L1,0.257679579,6.842849271,0.052192008
HMGA2,-0.168624951,4.951264942,0.500251155
ITGAV,-0.057699085,7.237292837,0.525401328
VPS11,-0.021390323,6.510176317,0.86490079
NKD2,0.011598732,6.594924794,0.970911182
LOC728743,0.032441053,6.341927418,0.820097398
JMJD1C,-0.267173288,9.376797628,0.168967525
PEX19,-0.159834854,6.320352585,0.164513741
SNORD76,0.214637874,6.303065193,0.324560442
VHL,-0.244327521,6.1350761,0.111985609
RPL7,0.042668097,5.230744451,0.745182369
GTF3C4,0.096853553,10.2436589,0.467371919
PARD3,-0.008313378,4.817332063,0.951403963
ARL5A,-0.444309828,4.683076675,0.003564887
RAB10,-0.50812989,4.743337926,0.051473086
PCDHGB6,0.22906299,7.111150324,0.073333031
CWF19L1,0.018068496,6.035621351,0.965479543
C8orf88,0.710884949,4.980542884,0.023878249
HIST1H2AB,-0.208464379,6.837196418,0.057943499
RHEB,0.11747233,5.222506669,0.426631826
PMCH,-0.0509021,4.619985235,0.813555514
ARHGAP5-AS1,0.746472744,4.976102285,0.002457453
MVB12A,0.015525757,5.637002637,0.899766059
ETHE1,-0.545325663,6.518507168,0.120814669
SEZ6L2,0.054580612,10.16217838,0.743305134
ANKRD46,-0.104772112,4.936014832,0.546935506
C1QTNF6,0.151545465,6.713034031,0.584686657
RAD51AP1,-0.057415851,5.047589294,0.641594737
FNDC3A,0.157090589,4.896328468,0.276245442
SGSM3,-0.028052562,4.925455341,0.855430425
RNF40,0.266736541,4.562653587,0.105705353
TPGS2,0.086761263,5.259118593,0.485772431
NAB2,-0.038071687,5.297680848,0.817346297
UBR5,0.197203705,5.448677991,0.397043537
ZNF702P,-0.032010365,5.897605419,0.870570914
GALNT10,0.023211881,5.071103421,0.95737434
RARG,0.019351189,5.867346239,0.925380161
ZNF622,-0.015341586,5.563102867,0.940434657
PARD6B,-1.018001451,8.598266322,0.005049398
SPRED1,0.058174725,5.565612216,0.659412286
EMX1,-0.016499273,7.265270808,0.897314854
PCGF1,-0.012884153,4.928110663,0.945926465
WDR77,0.150167766,4.562085756,0.352807828
GAS5,0.095557136,5.599490544,0.539270014
FAM120A,0.108415593,4.858675421,0.475172956
TRAPPC1,3.084879058,8.26564936,0.166663925
ADAMTS1,0.366775071,4.995201415,0.097879854
PJA1,0.035957204,7.181877987,0.668710383
RP9,0.077645394,5.306052117,0.538350291
PSMG1,-0.283254629,9.736075438,0.04059625
DHX8,-0.02328633,6.222064543,0.826994214
SYAP1,-0.283204586,6.776993562,0.017115528
HDAC3,0.024612008,4.567356969,0.892105034
KDM2A,-0.113088368,6.075609427,0.41138572
POLR2J,0.204278691,5.337944317,0.146567007
NDUFA9,0.03052556,4.658254653,0.90960197
ABCE1,-0.404156424,5.113657986,0.108593113
HJURP,-0.228089221,10.3137733,0.086110144
MRPS22,-0.148577794,6.119848639,0.587040177
CHRDL1,0.105042498,5.491653011,0.478235419
CDKN3,0.180321697,6.008179195,0.151679677
CDC42EP1,-0.064099788,7.039623487,0.610704064
PRR24,0.153102195,4.638810179,0.39973186
FADD,-0.045069415,4.879403798,0.852296363
DPF1,-0.296302943,5.882412047,0.246965451
FOXN2,0.384919288,4.961493132,0.077297586
RRP36,0.172396131,4.872879375,0.283486811
WDR54,0.008521548,5.306768612,0.937240566
STRN,-0.231078371,4.979498989,0.188841522
SULT1A3,0.028075104,6.001885916,0.933558792
PGAP3,-0.124300531,6.34785155,0.309005194
ATP6V1E1,-0.044752466,4.913400832,0.815207192
TMEM185B,0.63635639,5.152935177,0.02318747
U2AF1,0.322582485,4.680578616,0.174933182
C8orf76,-0.329424394,7.387103223,0.204663311
TIMM10,0.138236961,5.008335697,0.37247374
ISY1,0.650088846,5.292197466,8.95E-05
KHDRBS3,-0.393169121,5.343614243,0.005262167
TSTA3,-0.00467001,5.261376945,1
MARS2,0.117851739,4.60742159,0.594781792
PIK3CB,-0.315242006,4.964355411,0.049014247
ZNF697,-0.221371344,4.920931942,0.123514436
BTF3,0.33316578,5.956688616,0.261934461
ZNF536,-1.144688398,6.756389196,0.001097328
CHD2,0.093779398,5.038483931,0.522565995
SLC4A10,-0.278735606,7.407133847,0.009690452
