"","logFC","logCPM","LR","PValue"
"10010",-14.7744504046422,5.3529383935965,-77626928.496223,1
"10013",-14.734132191149,5.47536614764889,-77622423.4920615,1
"10016",-15.5483797037181,4.65331132242712,-77682765.212892,1
"10020",-14.4362798756517,5.62600084125341,-77592307.5458092,1
"10021",-13.9137819721181,6.82224882711084,52.0121560744671,5.5158103165472e-13
"10023",-8.08383247351466,11.7437663985021,310.223914153316,1.95185052961436e-69
"10024",-15.1393164103715,5.29391619467162,7024.94417991901,0
"10027",-11.0113707757325,8.40945044747835,302.258344198509,1.0611096821028e-67
"10028",-15.2930079437658,4.79130012607316,-77668975.2379577,1
"10030",-14.0064695252147,5.93900220033769,-77531860.7285901,1
"10031",-15.4309803512426,4.81118916648329,-77676580.2021977,1
"10033",-14.8532219658739,5.27554613708688,-77636552.5624713,1
"10038",-14.5465021105204,5.547234854971,52627.5400706869,0
"10041",-13.1249776092796,6.87917432922572,3567.10835526517,0
"10042",-15.5651077415655,4.77544025439473,-77685309.8805075,1
"10047",-14.8063509407047,5.63233075481417,244.48639488154,4.13530996551909e-55
"10049",-13.1546447215158,6.69470936382965,2982.46163057037,0
"10053",-15.4930597618019,4.76793738820848,1267.05278306398,1.63374638481712e-277
"10059",-12.3679528944479,7.36629061671248,426.512812459974,9.32999089629785e-95
"10064",-14.6566561718193,5.38951204909197,-77616076.5265035,1
"10066",-14.1739551545373,5.77108066615047,-77557574.5697193,1
"10072",-7.26424088926028,12.4707414319397,675.504322685514,6.34724871736886e-149
"10077",-14.5679187085285,5.4943941589447,-77606554.6735124,1
"10078",-15.6056703632467,4.92854887640797,9375.28707840917,0
"10080",-12.9213890885004,6.90588949279013,3008.85114565424,0
"10081",-15.8492045393481,4.59357311354984,1033.05114216855,1.17558619997182e-226
"10083",-8.69567354956991,11.1659034054514,871.47857568286,1.55649068331523e-191
"10085",-14.2964740352242,5.66037359545247,-77574249.5502055,1
"10087",-14.7940939310944,5.20394746335793,-77627347.4518069,1
"10088",-14.7652595621496,5.06959699615667,113.164911976216,1.98554322872295e-26
"10090",-8.93902611179073,10.8592020568472,1145.60857053272,4.03927444090577e-251
"10093",-15.5967613458068,4.46616260805829,-77684929.2593146,1
"10096",-13.859828984992,6.16892022126801,5103.36552762501,0
"10097",-12.3401344046795,7.71575440873089,621.930408289427,2.84381555904101e-137
"10098",-12.2975792186212,7.43826287790554,715.693042519,1.15665116890623e-157
"10099",-14.0656597463194,5.84941084682697,-77538734.3590083,1
"10100",-14.0679262486462,5.76114391124585,125.882437696894,3.26249182468094e-29
"10105",-15.3925034932857,4.80206970058143,-77673619.6184632,1
"10107",-15.3579380879815,4.7365963782018,-77671181.8746141,1
"10109",-13.4917359491667,6.44753887260925,6906.74419614756,0
"10112",-15.3301090913046,4.86606604670089,-77668878.4289343,1
"10113",-15.3319878522113,4.69218812179197,-77670626.8009614,1
"10114",-14.9100853129165,5.03286552441986,-77637584.2137467,1
"10116",-10.4188828090904,9.78702527448121,271.443323338936,5.49979207641012e-61
"10119",-13.8411070025616,6.55731506537417,307.48925224946,7.69451511436399e-69
"10120",-15.8419021730612,4.44935920898249,1504.31017308662,0
"10122",-15.1192604280916,5.11129891439314,-77656390.1978769,1
"10125",-12.9610928265295,7.02210324846524,2642.37210005002,0
"10129",-13.1605384997648,6.86259150633421,831.013624754237,9.75661427407422e-183
"10131",-14.0890104089522,5.96568328999447,-77544950.9097102,1
"10132",-16.3866363946884,4.63842182094203,359.773403777845,3.15445748040286e-80
"10134",-15.2117979110618,5.02113513789525,467.517664924049,1.11159348626757e-103
"10140",-15.5422629756028,4.6520346527298,-77681707.5675102,1
"10145",-15.61049605149,5.01672321238059,1007.91838360118,3.41272627220559e-221
"10147",-15.5642950977423,4.67977317880478,-77684520.1929882,1
"10148",-15.1912982172398,5.35016526344321,2594.96678667153,0
"10156",-13.3979787690107,6.37409817945737,676.026985749434,4.88565974267545e-149
"10162",-14.7894842068103,5.18815740937663,5132.43070262552,0
"10166",-15.1503912757161,5.18754186165536,-77658265.3765721,1
"10167",-15.3869998120433,4.79501322470655,-77672875.9059447,1
"10169",-15.1403590718116,4.97421455288337,-77656936.9434636,1
"10170",-15.0866605955009,5.21092364884553,-77656559.7872971,1
"10171",-12.4083838717134,7.65909951760641,696.630462485932,1.61597537699932e-153
"10177",-15.0105057594416,5.43410268348637,1457.40671669423,7.04700652632745e-319
"10179",-15.5980393013435,4.75705202461736,-77687682.7337424,1
"10180",-13.4269210263241,6.36319331136504,2461.69902527658,0
"10185",-12.6279665392076,7.05999759654298,1768.5756550732,0
"10188",-14.6723052400927,5.69581205757768,4462.93739676647,0
"10193",-15.3060960844794,4.85363577074395,-77668826.6373936,1
"10195",-12.6197235871419,7.33269061411599,1793.14510828932,0
"10196",-15.4975684277089,4.86846286377241,-77682245.2373533,1
"10197",-15.0496324727108,4.95333114287261,-77649450.9547069,1
"10203",-15.1272365531719,4.68059516230792,-77653887.8128442,1
"10204",-15.780251431045,4.78794542905116,-77695898.613231,1
"10206",-15.0422922730256,5.06340206186383,-77648686.2458837,1
"10207",-15.2941349896592,4.84892990535811,-77667513.5803118,1
"10209",-13.3023826930032,6.67167262958632,5683.20464989274,0
"10210",-14.7526572058526,5.33549681915892,-77627117.5007128,1
"10215",-15.3849865528205,4.92322164618688,-77674664.4549212,1
"10217",-15.0529918879287,4.8858360069081,-77648912.2411074,1
"10218",-14.8722547470938,5.27652648217442,-77637456.8179874,1
"10227",-15.0786664504554,4.97476178437857,-77650192.9264357,1
"10228",-14.7496900319309,5.45389472003409,2065.2729863839,0
"10229",-13.9955334851867,5.44095396184731,403.438647669767,9.82634901481371e-90
"10230",-13.6384051549961,6.17042266705276,-77462532.8324447,1
"10240",-13.2066674054696,6.51507085883879,634.93100850086,4.23037407542895e-140
"10241",-13.8472409487361,6.06649747120569,11033.9097120596,0
"10242",-14.7850714234291,5.28972114517334,-77629120.8128494,1
"10253",-14.8123964331631,5.22855648022332,-77630309.1632834,1
"10255",-14.9967461874892,5.1530677350144,-77649761.5758739,1
"10256",-14.1760945143127,5.81952087325322,-77558509.6694516,1
"10257",-8.03375790551489,12.2191165971428,202.459245863265,6.06995369833571e-46
"10264",-14.5725485679531,5.18837747838418,-77608187.9462401,1
"10265",-15.6604897752954,4.4647581117356,-77686675.5670881,1
"10267",-15.1251376624443,5.06256691845554,-77657342.1044031,1
"10269",-15.4678042860644,4.7237994488002,-77678194.044521,1
"10270",-13.1458385153252,6.6201632497147,2006.63181897831,0
"10271",-13.2149703447407,6.71383588973018,2413.75794375955,0
"10272",-14.1702821256974,5.52015771309937,713.481247094801,3.50072441266008e-157
"10273",-15.1372943587975,5.39047813456286,2188.43173414554,0
"10279",-14.8644701512185,5.366157472139,2004.45376061567,0
"10280",-15.2945613749021,5.08531417471513,1782.2200092239,0
"10281",-14.706608340845,5.30596831751716,-77620244.3341418,1
"10285",-14.9174072347305,5.13388872542106,-77637336.6570074,1
"10286",-15.4374526484085,4.72553191249625,-77677443.2407031,1
"10288",-14.9202652764014,5.22659270262079,-77640398.7291443,1
"10290",-13.6903058449486,6.26576178986748,-77476369.2668757,1
"10293",-13.1077954003895,6.78400685454677,2462.83222080287,0
"10298",-21.7352970868541,5.86050306127749,28.9521758131442,7.41874352373402e-08
"10302",-8.94077896649133,10.9353517559036,687.353398869737,1.68200135717033e-151
"10303",-15.2674776703895,4.81206670195956,-77664131.2643767,1
"10308",-15.9304023917212,4.64783406280528,-77702585.2803391,1
"10311",-11.212251295934,9.27737330422399,22.7819382606113,1.81463143153775e-06
"10316",-13.0822002465666,6.87428097242934,2540.68171923437,0
"10318",-14.9861692598601,4.85189588511733,2304.27437045722,0
"10320",-15.2793602026874,4.82486110307829,-77667997.790897,1
"10326",-15.2536852263178,4.76402414168057,-77665816.0558834,1
"10327",-14.5175106105257,5.39169155333281,-77597451.9550584,1
"10334",-12.6786865030378,7.27300858217056,1112.17733618931,7.45115198823347e-244
"10336",-13.6314733199124,6.38535423286833,-77462726.8989012,1
"10342",-15.1419237337819,5.20247443847019,-77659247.4051949,1
"10345",-13.660453502198,6.44872865818445,2009.81974440513,0
"10346",-12.7129204832838,7.25400900317352,2483.8818732221,0
"10349",-13.9907838336903,6.52444377515401,30.7758443629313,2.89620713777866e-08
"10351",-8.95548627816193,10.8542027433989,728.451077302362,1.94537847168278e-160
"10356",-14.3309352051618,5.67646373152954,-77579983.3360995,1
"10358",-15.2840372926742,4.89474369704982,-77666134.7185459,1
"10360",-15.8614157345327,4.55399999488649,-77697174.1397953,1
"10361",-14.3632807114375,5.68366187873001,-77582814.6144855,1
"10362",-15.4910567088061,4.76950499315867,-77681501.0361862,1
"10365",-14.3621970801765,5.59272365879712,-77579893.8483069,1
"10366",-15.0581193597389,4.95246009539119,-77650087.5260561,1
"10367",-13.3638738185485,6.38543857812315,755.838581293032,2.15719945858927e-166
"10369",-14.5561104280989,5.88554969160126,91.9570740374662,8.85771651326909e-22
"10371",-14.3446752160173,5.66197871046116,-77581764.6762167,1
"10377",-11.1197046969784,8.14098676387661,21.8861830337968,2.89309533264396e-06
"10378",-15.9640461367116,4.72022973225106,2658.75892556872,0
"10381",-14.5038321593395,5.46644720089332,-77599068.5094898,1
"10382",-15.3270256947753,4.9803089186197,-77670594.4203842,1
"10385",-14.5417813670896,5.56608252305917,-77604996.2496708,1
"10386",-15.4722058524035,4.65945411213109,-77678195.8593369,1
"10388",-15.1695127937612,4.67564205412857,1193.92861406237,1.2728682400707e-261
"10389",-11.7651421170535,8.45079783657736,1217.62616188753,9.00877142617644e-267
"10390",-14.7349901029874,5.55509874208422,-77625379.3254313,1
"10395",-15.3993139849342,4.69520104269171,-77674232.8318726,1
"10399",-13.9024946217913,6.0876942903089,-77514186.6421386,1
"10400",-14.8556583081432,4.99712630091027,-77632478.5180856,1
"10402",-14.8848241665126,5.20533066096572,-77636934.0929689,1
"10403",-14.8864845880156,5.31314776242574,-77640441.0850922,1
"10409",-14.7304664201263,5.46188561400374,-77626175.7088977,1
"10416",-14.6907375050858,5.3051200471269,-77616553.3088464,1
"10421",-14.8380599540566,5.35113058881562,-77633411.0861339,1
"10426",-15.5294252095912,4.75238274222936,-77682309.6737862,1
"10428",-15.1764745599177,4.8851080514594,-77659938.6708928,1
"10429",-13.2762644190014,6.83649682681413,1578.27717753784,0
"10435",-15.3648311496028,5.07726498607628,5735.85085153869,0
"10436",-15.4122800492122,4.80202708506781,-77674862.5020297,1
"10444",-13.6809609163089,6.39836263812141,2495.31849206473,0
"10446",-15.0870697188939,5.05009714591433,-77653493.2565652,1
"10448",-14.1018630880937,5.96698657988737,2747.96102391553,0
"10452",-14.6185408926986,5.41891945710568,-77612585.0570813,1
"10458",-13.8800803423961,6.02866321854177,-77507834.1909223,1
"10461",-15.2889475193157,4.95061634740425,-77666755.6051773,1
"10462",-15.4327439518292,4.76707838546815,-77677425.9979051,1
"10463",-15.3240718640928,4.77110883686797,-77669705.7864348,1
"10464",-15.2286296786333,4.96438361312927,-77664782.9396647,1
"10465",-13.1951820875065,6.68920053191808,1535.09242599009,0
"10466",-15.1303447410919,4.96121556193202,-77656466.9017158,1
"10467",-14.6342435174815,5.38340689594569,1691.56189161561,0
"10468",-15.4687017785636,5.28157790256355,558.35025775683,1.9208541023742e-123
"10475",-14.1764324934603,5.78366338792477,-77555114.6099034,1
"10476",-14.8202026720442,5.1910555515573,-77630893.0756921,1
"10477",-11.9786287744484,8.03129287357397,1706.92953021747,0
"10478",-11.1864215299421,9.02440294408854,523.109028855651,8.91528710224304e-116
"10479",-12.9335848730462,6.96794382458044,3101.42720777017,0
"10482",-15.5285433046058,4.71964351739224,-77682830.1698864,1
"10487",-13.1785778450219,6.79011661864324,6078.8742252652,0
"10492",-12.880469724064,6.98605480777595,5017.88525001606,0
"10494",-15.7477670219776,4.61038196403772,-77693932.3997314,1
"10496",-14.78285961564,5.27328598930355,-77626234.8739009,1
"10498",-15.1227419260957,5.13810534980996,-77657474.9627781,1
"10500",-12.8527078798162,7.02002185150169,6313.98129454843,0
"10501",-15.1316197887047,5.03806906433104,-77656085.7018306,1
"10504",-14.6973613727507,5.34926841373888,-77619256.7851137,1
"10509",-15.5761554259157,4.65107794756328,-77683486.1077595,1
"10515",-13.6107131836769,6.48272180077461,8612.19926129191,0
"10522",-14.9729726864419,5.09004361549561,-77643896.7733704,1
"10523",-13.3379533571164,6.67488776449142,10437.6440402198,0
"10524",-14.6114607155675,5.62175347410621,3448.67867195257,0
"10526",-14.4011739265103,5.12658568898062,413.629789381908,5.94323536477708e-92
"10527",-15.303907689847,4.97868944660646,202.298886539114,6.57926477524139e-46
"10534",-12.2608725933048,6.98492402636612,212.590738579008,3.73814526690318e-48
"10537",-11.5177617245404,8.26011752259318,35.496501774101,2.55509035864876e-09
"10539",-15.6985410939322,4.70708142532714,-77693318.9006439,1
"10541",-15.0817832011265,4.97363875998605,-77652802.2999727,1
"10542",-14.8112253004873,5.39658743235024,-77632126.2300305,1
"10544",-14.1211816469635,5.85603739188337,-77550230.7767858,1
"10545",-14.0366170044251,5.86454738427985,-77537550.6214152,1
"10548",-15.8547067343137,4.90207828192358,323.965541942912,1.98215078354499e-72
"10549",-14.3397762286822,6.18272651242484,547.628185749726,4.13007657765107e-121
"10550",-13.2626166178114,6.6159131525086,6824.1093022873,0
"10562",-12.3318104799658,7.51602667198999,3203.87378291796,0
"10564",-17.0762421854829,4.35857806246016,128.49726364947,8.73676024193345e-30
"10567",-15.4563911226841,4.71637330028515,-77679300.8627281,1
"10568",-13.9028578291551,6.00457411214415,-77513683.8592573,1
"10571",-14.3942263353185,5.74308375683169,-77588217.1315404,1
"10577",-14.1622326952831,5.90863259893054,-77558505.7157328,1
"10581",-8.90812144757946,10.9177012260972,903.81971376383,1.45031656358444e-198
"10582",-15.4907044755726,4.64520387413927,-77678154.3164148,1
"10584",-15.4756364149212,4.68913079725833,2306.45748678101,0
"10585",-15.5227412357209,4.60221300682096,-77680728.2571896,1
"10586",-13.7414494078533,6.09671608191454,187.789511566286,9.65711540298583e-43
"10587",-15.3081866149402,4.79603408112824,-77668864.0593905,1
"10590",-14.4918487996096,5.51125391497377,-77596920.1543822,1
"10595",-14.2338104515971,5.85516681346313,-77564806.6536798,1
"10597",-13.841456907778,6.11295273009006,-77503222.2567759,1
"10603",-13.3052936793081,6.7537931185085,323.221137893032,2.87924396820178e-72
"10604",-12.6310526996609,7.19127478472709,1621.49405679813,0
"10607",-14.8166679853978,5.40126471426222,-77629862.3376462,1
"10612",-13.8784563974697,6.10270777702088,-77512263.0550068,1
"10614",-14.3621110650604,5.62227685197849,2493.08901056135,0
"10615",-10.8145616488672,8.97199761883786,811.700823036907,1.54210683871337e-178
"10616",-15.3073114524645,4.5283573679937,956.86012736578,4.28081543326118e-210
"10618",-15.3247765539317,4.94546859576062,-77669737.1965677,1
"10619",-14.7379394396195,5.29364152715449,-77623115.9876668,1
"10620",-13.7027644857741,6.31222004222204,49084.4263119723,0
"10621",-12.4939952180588,6.87199580882717,342.901035566059,1.48965069717056e-76
"10628",-14.0046981865167,5.91642681327476,-77528313.6367855,1
"10630",-10.823538354569,8.85076406911569,737.038558139599,2.64069549844607e-162
"10632",-15.093854347239,5.42356375499279,1273.75788846593,5.70223627759206e-279
"10633",-14.1399193550811,5.8845787429057,-77551765.4175771,1
"10634",-13.8561747401945,6.12878961071476,-77507287.801946,1
"10638",-15.3168903182482,4.94301837473397,-77669791.328438,1
"10639",-14.5032127281761,5.60064649510177,-77605972.3777709,1
"10642",-15.4092331289538,4.83240098147188,-77677526.0155341,1
"10645",-14.4855828267321,5.51103333091584,1309.29269628139,1.08092116998136e-286
"10647",-15.4774267773744,4.76532258298048,-77679509.5164244,1
"10653",-15.1463505217814,4.9727954434971,-77657846.7685212,1
"10659",-10.6090537122382,9.32964901110138,1096.40731030586,1.99405209602827e-240
"10662",-13.350962169953,6.70397135815003,2161.65390914709,0
"10663",-14.4783525567324,5.3856525352096,11960.6529522802,0
"10664",-13.8970318851486,6.14855843452231,-77513044.3016526,1
"10668",-14.7460715462877,5.3110198357944,-77624082.2962452,1
"10669",-8.85917337295724,11.0366142719395,1169.00536525456,3.32178385604583e-256
"10670",-15.1299655392454,5.02971805587626,-77656027.0562163,1
"10671",-12.1290061869206,7.804830555469,1145.35262369698,4.59123947592762e-251
"10673",-15.3860396126821,4.95396260008105,-77673435.2894231,1
"10674",-14.0220116328535,5.82029069465642,-77532733.7433213,1
"10675",-12.4240417009689,7.35821872566463,1454.30049671069,3.33406861323528e-318
"10676",-13.3677269739739,6.52530011364893,36285.7440385048,0
"10677",-14.6450191501007,5.43713033147574,-77615276.2211479,1
"10679",-13.3915491190394,6.57271262234199,28599.4301522128,0
"10680",-13.613201285862,6.91441418663023,294.390392243343,5.49482539515901e-66
"10682",-15.4543448818954,4.934586077861,-77679070.5414068,1
"10683",-15.6040025880271,4.7747686603522,-77686744.9521602,1
"10684",-15.0817828056076,5.20016077773112,-77653404.7402869,1
"10685",-14.7447155969952,4.91088598678039,605.578139281899,1.02451570738446e-133
"10686",-14.119660389252,5.93387551764736,-77550866.3609878,1
"10687",-11.6153013767406,8.04342627922906,249.848033089965,2.80265651887217e-56
"10689",-14.282527241513,5.49311268877622,4144.92837466931,0
"10692",-15.3932728092732,4.74145229122986,-77674335.1829957,1
